image_url,game_id,current_club_name,season,name,position,name,sub_position,country_of_citizenship,goals,assists,minutes_played,market_value_in_eur,yellow_cards,red_cards
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486619,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,1,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486631,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486639,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,88,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486658,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,85,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486707,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,78,7000000,1,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486721,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,1,77,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486729,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,3,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486741,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,1,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486749,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,25,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486763,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,1,89,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486769,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,17,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486779,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,8,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2486799,Brighton & Hove Albion,2014,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,14,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2530788,Brighton & Hove Albion,2014,Danny Welbeck,Attack,fa-cup,Centre-Forward,England,0,0,72,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2540195,Brighton & Hove Albion,2014,Danny Welbeck,Attack,fa-cup,Centre-Forward,England,1,0,74,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2549820,Brighton & Hove Albion,2014,Danny Welbeck,Attack,fa-cup,Centre-Forward,England,0,0,72,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2578144,Brighton & Hove Albion,2015,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,7,7000000,1,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2578155,Brighton & Hove Albion,2015,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,26,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2578164,Brighton & Hove Albion,2015,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,83,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2578174,Brighton & Hove Albion,2015,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,85,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2578185,Brighton & Hove Albion,2015,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,75,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2578197,Brighton & Hove Albion,2015,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,69,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2578216,Brighton & Hove Albion,2015,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,1,81,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2578242,Brighton & Hove Albion,2015,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,19,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2578256,Brighton & Hove Albion,2015,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,34,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2578279,Brighton & Hove Albion,2015,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,1,75,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2578287,Brighton & Hove Albion,2015,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,24,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2660163,Brighton & Hove Albion,2015,Danny Welbeck,Attack,fa-cup,Centre-Forward,England,0,0,67,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2672082,Brighton & Hove Albion,2015,Danny Welbeck,Attack,fa-cup,Centre-Forward,England,1,0,22,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698243,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,3,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698261,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,11,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698318,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,74,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698341,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,80,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698347,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,60,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698350,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698358,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,7,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698379,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,25,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698409,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,8,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698410,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,84,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698415,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,22,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698417,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,20,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698422,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,75,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698427,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,21,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698428,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,2,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2698430,Brighton & Hove Albion,2016,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,77,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2808919,Brighton & Hove Albion,2016,Danny Welbeck,Attack,fa-cup,Centre-Forward,England,0,0,7,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2816392,Brighton & Hove Albion,2016,Danny Welbeck,Attack,fa-cup,Centre-Forward,England,2,1,65,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2839904,Brighton & Hove Albion,2016,Danny Welbeck,Attack,fa-cup,Centre-Forward,England,0,1,37,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2849627,Brighton & Hove Albion,2016,Danny Welbeck,Attack,fa-cup,Centre-Forward,England,0,0,78,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872115,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,75,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872131,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872139,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,1,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872145,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,2,1,75,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872156,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,73,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872194,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,61,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872235,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,11,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872246,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,17,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872256,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,20,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872271,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,26,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872280,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,20,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872286,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,18,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872295,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,12,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872324,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,16,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872325,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,10,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872335,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872383,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,4,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872386,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872395,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,16,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872406,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,23,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872418,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,19,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872425,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,61,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872436,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,2,1,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872450,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,22,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872456,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,88,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872469,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,26,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872476,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,18,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2872487,Brighton & Hove Albion,2017,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,22,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,2984206,Brighton & Hove Albion,2017,Danny Welbeck,Attack,fa-cup,Centre-Forward,England,1,0,90,7000000,1,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3050187,Brighton & Hove Albion,2018,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,15,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3050199,Brighton & Hove Albion,2018,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,6,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3050212,Brighton & Hove Albion,2018,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,10,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3050217,Brighton & Hove Albion,2018,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,10,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3050227,Brighton & Hove Albion,2018,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,13,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3050240,Brighton & Hove Albion,2018,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,1,62,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3050259,Brighton & Hove Albion,2018,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,22,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3050267,Brighton & Hove Albion,2018,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,9,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219097,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,1,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219113,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,16,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219123,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219126,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,86,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219140,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,21,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219149,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,23,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219158,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219172,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,17,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219196,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,14,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219200,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219204,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,32,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219223,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,4,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219231,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,33,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219383,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,5,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219390,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,77,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219403,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219426,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,16,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3219435,Brighton & Hove Albion,2019,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,23,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3421741,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,16,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3421744,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,86,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3421753,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3421764,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,1,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3421774,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,82,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3421788,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,62,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3421795,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3421803,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,24,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3421821,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,83,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429714,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,28,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429724,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,10,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429735,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,45,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429752,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,29,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429754,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,11,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429771,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,1,77,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429773,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,83,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429789,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429793,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429805,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,86,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429820,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429823,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,1,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429842,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,78,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429843,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3429853,Brighton & Hove Albion,2020,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,29,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3591962,Brighton & Hove Albion,2021,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,70,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3591984,Brighton & Hove Albion,2021,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,76,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3591992,Brighton & Hove Albion,2021,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,31,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3592022,Brighton & Hove Albion,2021,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,64,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3592073,Brighton & Hove Albion,2021,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,28,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3592084,Brighton & Hove Albion,2021,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,20,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3592103,Brighton & Hove Albion,2021,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,68,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3592112,Brighton & Hove Albion,2021,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,17,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3592127,Brighton & Hove Albion,2021,Danny Welbeck,Attack,premier-league,Centre-Forward,England,1,0,28,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3592146,Brighton & Hove Albion,2021,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
https://img.a.transfermarkt.technology/portrait/header/67063-1528450601.jpg?lm=1,3592152,Brighton & Hove Albion,2021,Danny Welbeck,Attack,premier-league,Centre-Forward,England,0,0,90,7000000,0,0
